conversation_id_str,created_at,favorite_count,Tweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1916035912544514472,Sat Apr 26 07:46:29 +0000 2025,0,@adith_wp Ya udah #KaburAjaDulu.,1916036144858620293,,adith_wp,in,,0,1,0,https://x.com/undefined/status/1916036144858620293,1681627966504341505,
1915711193387528531,Fri Apr 25 10:15:52 +0000 2025,0,Follow kita di sini! Twitter: @hellocationofc Telegram: @HelloCation_official Tiktok: @hellocation Youtube: hellocation Threads: https://t.co/gAjuORAmie #HelloCation #KuliahLuarNegeri #StudyAbroad #StudyInAustralia #Melbourne #IISMA #KaburAjaDulu https://t.co/WsaN4Xsimu,1915711348165804180,https://pbs.twimg.com/media/GpX5PAebYAA8ECJ.jpg,hellocationofc,tl,,0,0,0,https://x.com/undefined/status/1915711348165804180,1462357150433382411,
1915229420161556916,Thu Apr 24 20:30:07 +0000 2025,0,@RuangSenja_id #kaburajadulu ,1915503541684511022,,RuangSenja_id,qme,,0,0,0,https://x.com/undefined/status/1915503541684511022,703429022617772033,
1915229420161556916,Thu Apr 24 09:22:04 +0000 2025,0,@RuangSenja_id Rapiin itung zakat terus #KaburAjaDulu,1915335421674086547,,RuangSenja_id,in,,0,0,0,https://x.com/undefined/status/1915335421674086547,3238911128,
1914983977569443857,Wed Apr 23 10:05:33 +0000 2025,0,Nah gimana nih cationers? Dengan semua kelebihan ini apa kamu juga tertarik untuk #KaburAjaDulu ke Denmark? 🇩🇰 Follow us on Twitter: @hellocationofc Telegram: @HelloCation_official Tiktok: @hellocation Youtube: hellocation Threads: https://t.co/gAjuORzOsG https://t.co/fR6gn6fwza,1914983977569443857,https://pbs.twimg.com/media/GpNjk_uacAAnJfO.jpg,,in,,0,1,0,https://x.com/undefined/status/1914983977569443857,1462357150433382411,
1914955602067087745,Wed Apr 23 08:12:48 +0000 2025,0,silakan yang mau ikut #KaburAjaDulu ke 🇰🇷 https://t.co/jsdvSUgy4g,1914955602067087745,,,in,,0,0,0,https://x.com/undefined/status/1914955602067087745,207497425,
1914575848692162665,Wed Apr 23 01:57:49 +0000 2025,0,@boncusho @FAJARSPORT1 @grok @ZulkifliLubis69 Wah saya ga berani komen lagi #takutdiajaktukarpikiran .... Maklum cuma triple minoritas numpang bertahan hidup id negeri ini belum cukup modal untuk #kaburajadulu,1914861236157829518,,boncusho,in,,0,0,0,https://x.com/undefined/status/1914861236157829518,1475112196745039876,
1914597326896947680,Tue Apr 22 08:29:08 +0000 2025,1,Udah bisa PO nih~ JLPT Bunpo Goi N4 Point &amp; Practice! Buku ini bantu kamu kuasai vocab &amp; kanji N4 dengan 245 kata penting 118 kanji soal latihan ujian dan penjelasan dalam bhs Inggris Mandarin &amp; Vietnam. Cocok untuk persiapan #KaburAjaDulu https://t.co/jjot7kXpoR https://t.co/TnrirSZq4R,1914597326896947680,https://pbs.twimg.com/media/GpIEHlDa4AAnsjm.jpg,,in,,0,0,0,https://x.com/undefined/status/1914597326896947680,1570980115571679233,
1914496269860659326,Tue Apr 22 01:47:36 +0000 2025,5,Saya belum baca soal fidusia hukum menyita barang dll. Tapi ya ini gila namanya. Tanpa seragam ID surat tugas... apa yg bisa membedakan penjahat yg sedang beraksi dan debt collector? Alasan lain untuk KaburAjaDulu,1914496276688986265,,lutfithe13th,in,,0,1,1,https://x.com/undefined/status/1914496276688986265,6689892,
1914266621751050720,Mon Apr 21 10:35:02 +0000 2025,0,Menurutmu perlukah Indonesia menerapkan regulasi yang sama? Follow us on Twitter: @hellocationofc Telegram: @HelloCation_official Tiktok: @hellocation Youtube: hellocation Threads: https://t.co/gAjuORAmie #Hellocation #VisitDenmark #Denmark #Screentime #KaburAjaDulu https://t.co/jDztayUZBV,1914266621751050720,https://pbs.twimg.com/media/GpDXKqtakAAi74V.jpg,,in,,0,1,0,https://x.com/undefined/status/1914266621751050720,1462357150433382411,
1913962811556040825,Sun Apr 20 14:27:48 +0000 2025,23,'melalui upaya #kaburajadulu dari keudikan desa Dunia Ketiga yang mesum para sastrawan Indonesia hendak modern dengan mendaras kegemilangan estetika Dunia Pertama' LOL fun essay by martin suryajaya (bersambung) https://t.co/x99xayzN24,1913962811556040825,,,in,,0,0,2,https://x.com/undefined/status/1913962811556040825,14242277,
1913807897361891733,Sun Apr 20 04:12:14 +0000 2025,0,Konsorsium Korsel Cabut Proyek Rantai Pasokan Baterai Rp 130 T di Indonesia #KaburAjaDulu https://t.co/XfuV8Odcx6,1913807897361891733,,,in,,0,0,0,https://x.com/undefined/status/1913807897361891733,1813506920973762560,
1913536252261076998,Sat Apr 19 10:12:48 +0000 2025,0,yg lain pamer pencapaian seperti @jumbofilm_id di pinggir panggung masih pamer keprimitifan nya Napa nggk sekalian #KaburAjaDulu,1913536252261076998,,,in,,0,0,0,https://x.com/undefined/status/1913536252261076998,1241449891,
1913509482123976921,Sat Apr 19 08:26:26 +0000 2025,0,Andalan pemula yang lagi siap-siap ujian N5 nih Belajar 46 pola kalimat seru lewat ngobrol bareng teman &amp; pegawai toko elektronik kayak latihan sambil main Ada ekspresi salam angka sampai pre test buat ngukur kemampuan juga Yuk #KaburAjaDulu https://t.co/eJnOt0n0Xw https://t.co/Twp6pFHu3o,1913509482123976921,https://pbs.twimg.com/media/Go4murkbsAAwiCO.jpg,,in,,0,0,0,https://x.com/undefined/status/1913509482123976921,1570980115571679233,
1913074977693421592,Fri Apr 18 03:39:52 +0000 2025,0,BUSINESS NIHONGO 30 Jikan Mau lancar ngobrol di kantor pakai bahasa Jepang? Buku ini cocok buat yang ingin cepat menguasai ekspresi &amp; percakapan kerja yang sopan &amp; efektif. Ada role play ilustrasi menarik &amp; latihan praktis #KaburAjaDulu https://t.co/UHA639S87e https://t.co/6AsVEZiypT,1913074977693421592,https://pbs.twimg.com/media/GoybjKCaMAAaOSI.jpg,,in,,0,0,0,https://x.com/undefined/status/1913074977693421592,1570980115571679233,
1912784844821786689,Thu Apr 17 08:26:59 +0000 2025,204,Selagi bisa #KaburAjaDulu gaskeun nak. https://t.co/VSVqIOChiA,1912784844821786689,https://pbs.twimg.com/media/GouTq-aacAQdXZR.png,,in,,7,4,51,https://x.com/undefined/status/1912784844821786689,1454368958,
1912689689158644045,Thu Apr 17 02:08:52 +0000 2025,0,Go arsenal go.... #ucl0 #UCL #arsenal #siang #KaburAjaDulu #hotma Cek KAPSUL JINTAN HITAM HABATASAUDAH ISI 100 dengan harga Rp23.750. Dapatkan di Shopee sekarang! https://t.co/Mki0EgerPp https://t.co/8LbEBfBjK1,1912689689158644045,https://pbs.twimg.com/media/Gos9ItdacAE83tX.jpg,,in,,0,0,0,https://x.com/undefined/status/1912689689158644045,1402453975211778051,
1912384247941505322,Wed Apr 16 05:55:09 +0000 2025,2,Kalo mau lancar ngomong Jepang kayak Nobita aku kasih rahasia dari kantong ajaib yaa SHIN NIHONGO KAIWA TRAINING Latihan daily convo ada terjemahan Inggris Cina Korea juga Belajar jadi gampang kayak pake alat dari masa depan https://t.co/poqTMXO4PN #KaburAjaDulu https://t.co/ArE0oVyB4V,1912384247941505322,https://pbs.twimg.com/media/GoonVTEWUAA38_K.jpg,,in,,0,0,0,https://x.com/undefined/status/1912384247941505322,1570980115571679233,
1912350274699841901,Wed Apr 16 03:40:09 +0000 2025,26,Punya rencana lanjut studi &amp; #kaburajadulu di tahun ini?️ Coba apply 4 beasiswa internasional ini yang gak wajib pulang ke Indonesia ini deh Ada beasiswa incaranmu gak? https://t.co/x5voXUdMEx,1912350274699841901,https://pbs.twimg.com/media/GooIGnYXkAAzR3X.png,,in,,1,1,3,https://x.com/undefined/status/1912350274699841901,1299606533764837383,
1912031421126053955,Tue Apr 15 06:33:09 +0000 2025,0,Belajar JLPT N5 jadi makin seru bareng JLPT DOKKAI N5 POINT &amp; PRACTICE ni Latihan soal ala ujian asli step-by-step dari bacaan pendek plus penjelasan visual-friendly Cocok buat pemula &amp; pejuang JLPT N5. Ada bonus 1x mock test juga^^ https://t.co/lu1GdA6pYM #KaburAjaDulu https://t.co/eE2jO8mQfi,1912031421126053955,https://pbs.twimg.com/media/GojmcGCW8AADDTo.jpg,,in,,0,0,0,https://x.com/undefined/status/1912031421126053955,1570980115571679233,
1911994743065632936,Tue Apr 15 04:07:24 +0000 2025,0,Pebisnis cerdas nggak perlu #KaburAjaDulu. Mereka upgrade sistem keuangan pakai https://t.co/Qp7NhqNlfF: Invoice otomatis Pembayaran real-time Arus kas transparan Gak perlu kabur cukup upgrade! #PaperID #SolusiPebisnisCerdas,1911994743065632936,,,in,,0,0,0,https://x.com/undefined/status/1911994743065632936,1221966199195521024,
1911669973610848340,Tue Apr 15 03:31:32 +0000 2025,0,@id_bioproject @ardisatriawan Dah bener tuh #kaburajadulu,1911985716009263404,,id_bioproject,in,,0,0,0,https://x.com/undefined/status/1911985716009263404,531477540,
1911974883715911963,Tue Apr 15 02:48:29 +0000 2025,0,Cuma mau infoin aja kalo Danggeun-min punya 2 versi buku ini Buku most wanted katanya sihh buat nyelem belajar grammar dasar bakor Buruan jangan keabisan yah Versi baru https://t.co/0qmCR6pcgw Versi preloved https://t.co/neeoZQNnwq #KaburAjaDulu https://t.co/3IVmfbR07o,1911974883715911963,https://pbs.twimg.com/media/GoizBI5XwAAAxpD.jpg,,in,,0,0,0,https://x.com/undefined/status/1911974883715911963,1570980115571679233,
1911602476433735799,Mon Apr 14 14:59:50 +0000 2025,2,@logos_id Wk wk wk hayooo yg #kaburajadulu sekarang coba kabur ke Amrik. Ditunggu jangan bacot aja mau kabur.,1911796546120896977,,logos_id,in,,0,0,0,https://x.com/undefined/status/1911796546120896977,1558338200200151040,
1911602476433735799,Mon Apr 14 05:46:59 +0000 2025,0,@logos_id Mantab jiwa #KaburAjaDulu,1911657416464507150,,logos_id,in,,0,0,0,https://x.com/undefined/status/1911657416464507150,193014517,
1911602476433735799,Mon Apr 14 05:03:24 +0000 2025,0,@logos_id #KaburAjaDulu Eh malah di tangkep Aduh,1911646445993705963,,logos_id,in,,0,0,0,https://x.com/undefined/status/1911646445993705963,916533329750396928,
